interface,intf_op_status,vrf,ip_address
ge-1/0/0.400,down,default,inet,40.40.40.146/29
ge-1/0/0.942,down,TE-MNGT,inet,10.239.51.113/29
ge-1/0/0.942,down,TE-MNGT,inet,30.30.30.74/29
ge-1/0/0.943,down,SIP-MSAN,inet,10.9.154.129/29
ge-1/0/0.943,down,SIP-MSAN,inet,20.20.20.217/29
ge-1/0/0.945,down,TE-VOICE,inet,10.41.255.121/29
ge-1/0/0.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/0.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/0.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/0.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/1.400,down,default,inet,10.40.212.73/29
ge-1/0/1.942,down,TE-MNGT,inet,10.239.51.121/29
ge-1/0/1.943,down,SIP-MSAN,inet,10.9.154.137/29
ge-1/0/1.945,down,TE-VOICE,inet,10.41.255.201/29
ge-1/0/1.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/1.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/1.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/1.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/2.400,down,default,inet,10.40.212.81/29
ge-1/0/2.942,down,TE-MNGT,inet,10.238.51.129/29
ge-1/0/2.943,down,SIP-MSAN,inet,10.9.154.145/29
ge-1/0/2.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/2.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/2.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/2.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/3.400,down,default,inet,10.40.212.89/29
ge-1/0/3.942,down,TE-MNGT,inet,10.238.51.137/29
ge-1/0/3.943,down,SIP-MSAN,inet,10.9.154.153/29
ge-1/0/3.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/3.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/3.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/3.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/4.400,down,default,inet,10.40.212.97/29
ge-1/0/4.942,down,TE-MNGT,inet,10.238.51.145/29
ge-1/0/4.943,down,SIP-MSAN,inet,10.9.154.161/29
ge-1/0/4.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/4.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/4.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/4.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/5.400,down,default,inet,10.40.212.105/29
ge-1/0/5.942,down,TE-MNGT,inet,10.238.51.153/29
ge-1/0/5.943,down,SIP-MSAN,inet,10.9.154.169/29
ge-1/0/5.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/5.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/5.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/5.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/6.400,down,default,inet,10.40.212.113/29
ge-1/0/6.942,down,TE-MNGT,inet,10.238.51.161/29
ge-1/0/6.943,down,SIP-MSAN,inet,10.9.154.177/29
ge-1/0/6.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/6.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/6.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/6.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/7.400,down,default,inet,10.40.212.121/29
ge-1/0/7.942,down,TE-MNGT,inet,10.238.51.169/29
ge-1/0/7.943,down,SIP-MSAN,inet,10.9.154.185/29
ge-1/0/7.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/7.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/7.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/7.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/8.400,down,default,inet,10.40.212.129/29
ge-1/0/8.942,down,TE-MNGT,inet,10.238.51.177/29
ge-1/0/8.943,down,SIP-MSAN,inet,10.9.154.193/29
ge-1/0/8.945,down,TE-VOICE,inet,10.42.225.129/29
ge-1/0/8.1101,down,ecc,inet,172.17.1.5/30
ge-1/0/8.1102,down,ecc,inet,172.17.1.1/30
ge-1/0/8.1103,down,vpnmonitor,inet,5.119.45.189/30
ge-1/0/8.1104,down,ecc,inet,172.17.1.9/30
ge-1/0/8.1105,down,ecc,inet,172.17.1.13/30
ge-1/0/8.1106,down,vpnmonitor,inet,5.125.47.145/30
ge-1/0/8.1106,down,vpnmonitor,inet,41.33.156.201/30
ge-1/0/8.1107,down,default,inet,172.17.171.109/30
ge-1/0/8.1108,down,credit,inet,172.20.2.101/30
ge-1/0/8.1109,down,vpnmonitor,inet,5.125.18.13/30
ge-1/0/8.1110,down,finance-atm,inet,172.30.132.101/30
ge-1/0/8.1112,down,EALB,inet,172.17.13.1/30
ge-1/0/8.1120,down,Nile-Scan,inet,172.17.21.1/30
ge-1/0/8.1121,down,compume,inet,172.100.1.1/30
ge-1/0/8.1122,down,vpnmonitor,inet,5.125.0.229/30
ge-1/0/8.1123,down,MobileShop,inet,10.16.118.1/30
ge-1/0/8.1124,down,vpnmonitor,inet,5.11.40.117/30
ge-1/0/8.1125,down,Arab-Service,inet,172.16.3.1/30
ge-1/0/8.1126,down,vpnmonitor,inet,5.120.130.137/30
ge-1/0/8.1127,down,MobileShop,inet,10.16.1.1/30
ge-1/0/8.1128,down,vpnmonitor,inet,5.120.33.77/30
ge-1/0/8.1131,down,sakan,inet,172.50.235.2/30
ge-1/0/8.1132,down,vpnmonitor,inet,5.120.145.81/30
ge-1/0/8.1133,down,AIBbank,inet,50.50.114.2/30
ge-1/0/8.1134,down,vpnmonitor,inet,5.120.214.225/30
ge-1/0/8.1136,down,vpnmonitor,inet,5.125.47.217/30
ge-1/0/8.1137,down,vpnmonitor,inet,5.125.61.221/30
ge-1/0/8.1138,down,vpnmonitor,inet,5.119.79.9/30
ge-1/0/8.1140,down,vpnmonitor,inet,5.125.20.45/30
ge-1/0/8.1142,down,cib,inet,10.217.10.1/30
ge-1/0/8.1143,down,vpnmonitor,inet,5.125.35.245/30
ge-1/0/8.1144,down,default,inet,172.17.180.113/30
ge-1/0/8.1146,down,tamenat,inet,172.30.7.50/30
ge-1/0/8.1147,down,vpnmonitor,inet,5.120.248.61/30
ge-1/0/8.1149,down,vpnmonitor,inet,5.125.14.213/30
ge-1/0/8.1152,down,audibank,inet,172.20.46.21/30
ge-1/0/8.1153,down,vpnmonitor,inet,5.125.20.229/30
ge-1/0/8.1154,down,mokhtabar,inet,172.18.166.1/30
ge-1/0/8.1155,down,GAD,inet,172.17.33.9/30
ge-1/0/8.1157,down,vpnmonitor,inet,5.125.39.9/30
ge-1/0/8.1163,down,vpnmonitor,inet,5.119.26.49/30
ge-1/0/8.1165,down,egb,inet,12.0.130.2/30
ge-1/0/8.1166,down,vpnmonitor,inet,5.120.180.57/30
ge-1/0/8.1167,down,unitedbank,inet,**** IP INTERFACE WITH NO IP ****
ge-1/0/8.1172,down,vpnmonitor,inet,5.125.2.201/30
ge-1/0/8.1173,down,default,inet,172.17.119.13/30
ge-1/0/8.1177,down,vpnmonitor,inet,5.125.46.101/30
ge-1/0/8.1179,down,default,inet,172.17.192.29/30
ge-1/0/8.1180,down,vpnmonitor,inet,5.125.46.105/30
ge-1/0/8.1181,down,vpnmonitor,inet,5.125.23.221/30
ge-1/0/8.1182,down,audibank,inet,172.20.46.25/30
ge-1/0/8.1184,down,default,inet,172.17.161.129/30
ge-1/0/8.1185,down,Finance-Ministry,inet,172.29.250.89/30
ge-1/0/8.1186,down,vpnmonitor,inet,5.121.5.222/30
ge-1/0/8.1190,down,default,inet,**** IP INTERFACE WITH NO IP ****
ge-1/0/8.1193,down,sci,inet,172.16.187.10/30
ge-1/0/8.1196,down,borglab,inet,10.50.51.254/24
ge-1/0/8.1197,down,default,inet,5.125.14.253/30
ge-1/0/8.1200,down,shahencafe,inet,172.16.129.1/30
ge-1/0/8.1201,down,vpnmonitor,inet,5.119.40.65/30
ge-1/0/8.1203,down,dareloyoun,inet,172.17.111.1/30
ge-1/0/8.1204,down,vpnmonitor,inet,5.125.37.181/30
ge-1/0/8.1205,down,default,inet,172.17.184.217/30
ge-1/0/8.1210,down,MobileShop,inet,10.16.32.1/30
ge-1/0/8.1211,down,vpnmonitor,inet,5.11.40.141/30
ge-1/0/8.1214,down,Placo,inet,172.17.17.1/30
ge-1/0/8.1215,down,vpnmonitor,inet,50.50.50.1/30
ge-1/0/8.1216,down,tamenat,inet,172.30.1.66/30
ge-1/0/8.1217,down,tamenat,inet,172.31.1.66/30
ge-1/0/8.1218,down,vpnmonitor,inet,5.125.7.69/30
ge-1/0/8.1219,down,vpnmonitor,inet,5.11.42.1/30
ge-1/0/8.1220,down,RadioShack,inet,10.16.65.1/30
ge-1/0/8.1221,down,vpnmonitor,inet,5.125.0.81/30
ge-1/0/8.1223,down,credit-guarantee,inet,172.17.2.1/30
ge-1/0/8.1227,down,default,inet,172.17.27.165/30
ge-1/0/8.1230,down,ezz,inet,172.16.170.1/30
ge-1/0/8.1231,down,vpnmonitor,inet,5.125.29.177/30
ge-1/0/8.1233,down,vpnmonitor,inet,5.120.194.21/30
ge-1/0/8.1234,down,Gobain,inet,172.16.1.1/30
ge-1/0/8.1238,down,vpnmonitor,inet,5.125.46.33/30
ge-1/0/8.1239,down,default,inet,172.21.4.1/30
ge-1/0/8.1240,down,aast,inet,172.16.10.65/30
ge-1/0/8.1241,down,aast,inet,172.16.10.61/30
ge-1/0/8.1244,down,vpnmonitor,inet,5.125.34.141/30
ge-1/0/8.1245,down,default,inet,172.17.181.181/30
ge-1/0/8.1248,down,vpnmonitor,inet,5.125.34.85/30
ge-1/0/8.1249,down,araborient,inet,172.16.178.1/30
ge-1/0/8.1250,down,MBC-Amman,inet,10.110.0.42/30
ge-1/0/8.1251,down,vpnmonitor,inet,5.120.30.125/30
ge-1/0/8.1254,down,awqaf,inet,172.16.2.1/30
ge-1/0/8.1255,down,vpnmonitor,inet,5.120.197.61/30
ge-1/0/8.1256,down,avitor,inet,172.16.2.1/30
ge-1/0/8.1260,down,mokhtabar,inet,172.16.201.1/30
ge-1/0/8.1261,down,vpnmonitor,inet,5.125.14.25/30
ge-1/0/8.1267,down,vpnmonitor,inet,5.120.193.209/30
ge-1/0/8.1268,down,SAIB-L3,inet,10.100.250.229/30
ge-1/0/8.1273,down,default,inet,172.17.203.45/30
ge-1/0/8.1274,down,vpnmonitor,inet,5.125.48.1/30
ge-1/0/8.1280,down,vpnmonitor,inet,5.125.36.65/30
ge-1/0/8.1281,down,default,inet,172.17.190.73/30
ge-1/0/8.1282,down,sci,inet,172.16.187.6/30
ge-1/0/8.1283,down,BM,inet,172.29.185.165/30
ge-1/0/8.1290,down,default,inet,172.17.192.129/30
ge-1/0/8.1299,down,vpnmonitor,inet,5.120.165.33/30
ge-1/0/8.1300,down,default,inet,172.17.170.197/30
ge-1/0/8.1310,down,maayergy,inet,172.16.136.1/30
ge-1/0/8.1311,down,vpnmonitor,inet,5.119.88.81/30
ge-1/0/8.1322,down,cairowatany-MIST,inet,172.16.225.1/30
ge-1/0/8.1323,down,vpnmonitor,inet,5.120.167.205/30
ge-1/0/8.1329,down,vpnmonitor,inet,5.120.52.77/30
ge-1/0/8.1330,down,default,inet,172.17.107.205/30
ge-1/0/8.1331,down,vpnmonitor,inet,5.125.12.173/30
ge-1/0/8.1334,down,vpnmonitor,inet,5.120.52.73/30
ge-1/0/8.1335,down,sci-voip,inet,172.16.190.1/30
ge-1/0/8.1336,down,BM,inet,172.29.208.217/30
ge-1/0/8.1337,down,HDB,inet,70.254.101.1/30
ge-1/0/8.1340,down,default,inet,172.17.164.181/30
ge-1/0/8.1342,down,vpnmonitor,inet,5.125.24.181/30
ge-1/0/8.1350,down,default,inet,**** IP INTERFACE WITH NO IP ****
ge-1/0/8.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/8.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/8.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/8.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/8.3555,down,default,inet,172.17.187.5/30
ge-1/0/8.13101,down,team,inet,172.16.12.1/30
ge-1/0/8.13102,down,vpnmonitor,inet,5.120.121.185/30
ge-1/0/8.13103,down,team,inet,172.16.10.1/30
ge-1/0/8.13104,down,vpnmonitor,inet,5.120.121.209/30
ge-1/0/8.13109,down,ra-sport,inet,172.16.57.1/30
ge-1/0/8.13110,down,vpnmonitor,inet,5.119.8.221/30
ge-1/0/8.13111,down,SAIB-L3,inet,10.100.250.233/30
ge-1/0/8.13114,down,vpnmonitor,inet,5.119.50.21/30
ge-1/0/8.13117,down,mcitoffices,inet,10.255.10.225/30
ge-1/0/8.13118,down,vpnmonitor,inet,5.119.85.185/30
ge-1/0/8.13120,down,AUG-Pharma,inet,172.17.26.1/30
ge-1/0/8.13121,down,vpnmonitor,inet,5.120.16.233/30
ge-1/0/8.13122,down,vpnmonitor,inet,5.120.101.253/30
ge-1/0/8.13125,down,dareloyoun,inet,172.17.22.1/30
ge-1/0/8.13126,down,vpnmonitor,inet,5.2.40.29/30
ge-1/0/8.13127,down,vpnmonitor,inet,5.120.34.113/30
ge-1/0/8.13128,down,vpnmonitor,inet,5.120.133.1/30
ge-1/0/8.13129,down,vpnmonitor,inet,5.125.34.33/30
ge-1/0/8.13132,down,alfa-MIST,inet,172.18.100.1/30
ge-1/0/8.13201,down,sci,inet,172.16.128.1/30
ge-1/0/8.13202,down,vpnmonitor,inet,5.119.40.37/30
ge-1/0/8.13205,down,vpnmonitor,inet,**** IP INTERFACE WITH NO IP ****
ge-1/0/8.13206,down,tawfeek-MIST,inet,172.16.133.1/30
ge-1/0/8.13207,down,tawfeek_MIST-EFM,inet,172.16.250.113/30
ge-1/0/8.13208,down,default,inet,**** IP INTERFACE WITH NO IP ****
ge-1/0/8.13220,down,NSGB,inet,10.54.61.5/30
ge-1/0/8.13221,down,vpnmonitor,inet,5.120.120.93/30
ge-1/0/8.13223,down,bnp,inet,172.16.2.1/30
ge-1/0/8.13224,down,vpnmonitor,inet,**** IP INTERFACE WITH NO IP ****
ge-1/0/8.13225,down,default,inet,172.17.29.125/30
ge-1/0/8.13226,down,vpnmonitor,inet,5.119.24.129/30
ge-1/0/8.13227,down,Alfa-LAB,inet,172.50.33.5/30
ge-1/0/8.13228,down,Alfa-LAB,inet,172.16.40.1/30
ge-1/0/8.13229,down,vpnmonitor,inet,5.119.0.157/30
ge-1/0/8.13251,down,vpnmonitor,inet,5.120.216.41/30
ge-1/0/8.13271,down,sci,inet,172.16.251.1/30
ge-1/0/8.13272,down,vpnmonitor,inet,5.119.3.177/30
ge-1/0/8.13331,down,vpnmonitor,inet,5.120.34.17/30
ge-1/0/8.13487,down,ens-main-vpn,inet,172.16.50.1/30
ge-1/0/8.13488,down,vpnmonitor,inet,5.120.198.173/30
ge-1/0/8.13500,down,vpnmonitor,inet,5.120.169.153/30
ge-1/0/8.13501,down,resala,inet,172.16.170.1/30
ge-1/0/8.13502,down,vpnmonitor,inet,5.120.82.189/30
ge-1/0/8.13504,down,rowad,inet,172.16.36.1/30
ge-1/0/8.13505,down,vpnmonitor,inet,5.120.130.149/30
ge-1/0/8.13506,down,tayseer-cbe,inet,172.50.237.2/30
ge-1/0/8.13507,down,vpnmonitor,inet,5.120.110.189/30
ge-1/0/8.13510,down,vpnmonitor,inet,5.120.187.189/30
ge-1/0/8.13541,down,hsbc,inet,172.19.1.26/30
ge-1/0/8.13542,down,vpnmonitor,inet,5.119.51.45/30
ge-1/0/8.13543,down,ADIBBANK,inet,192.168.250.86/30
ge-1/0/8.13544,down,vpnmonitor,inet,5.120.114.77/30
ge-1/0/8.13546,down,vpnmonitor,inet,5.119.4.41/30
ge-1/0/8.13551,down,vpnmonitor,inet,5.120.64.233/30
ge-1/0/8.13552,down,vpnmonitor,inet,5.120.94.161/30
ge-1/0/8.13579,down,vpnmonitor,inet,5.119.26.97/30
ge-1/0/8.13582,down,vpnmonitor,inet,5.120.52.37/30
ge-1/0/8.13600,down,sci,inet,172.17.23.1/30
ge-1/0/8.13601,down,vpnmonitor,inet,5.78.18.57/30
ge-1/0/8.13610,down,edbe,inet,10.61.6.5/30
ge-1/0/8.13611,down,vpnmonitor,inet,5.119.26.105/30
ge-1/0/8.13650,down,arabbank,inet,**** IP INTERFACE WITH NO IP ****
ge-1/0/8.13651,down,vpnmonitor,inet,5.119.39.113/30
ge-1/0/8.13703,down,RadioShack,inet,10.16.57.1/30
ge-1/0/8.13704,down,vpnmonitor,inet,5.11.40.37/30
ge-1/0/8.13705,down,alex-bank,inet,10.50.63.1/30
ge-1/0/8.13706,down,vpnmonitor,inet,5.120.12.221/30
ge-1/0/8.13707,down,ComputerShop,inet,10.20.65.9/30
ge-1/0/8.13708,down,vpnmonitor,inet,5.11.40.57/30
ge-1/0/8.13709,down,ComputerShop,inet,10.20.65.5/30
ge-1/0/8.13710,down,vpnmonitor,inet,**** IP INTERFACE WITH NO IP ****
ge-1/0/8.13711,down,ComputerShop,inet,10.20.70.1/30
ge-1/0/8.13712,down,ComputerShop,inet,10.20.65.1/30
ge-1/0/8.13713,down,vpnmonitor,inet,5.11.40.81/30
ge-1/0/8.13720,down,ComputerShop,inet,10.20.12.1/30
ge-1/0/8.13721,down,vpnmonitor,inet,5.11.40.73/30
ge-1/0/8.13750,down,cairowatanyBorsa,inet,100.1.9.62/30
ge-1/0/8.13751,down,vpnmonitor,inet,5.120.167.201/30
ge-1/0/8.13752,down,vpnmonitor,inet,5.120.167.169/30
ge-1/0/8.13753,down,cairowatanyBorsa,inet,100.1.9.58/30
ge-1/0/8.13754,down,cairowatanyMakasa,inet,172.16.234.1/30
ge-1/0/8.13755,down,vpnmonitor,inet,5.120.75.106/30
ge-1/0/8.13756,down,Cairo-Mist-EFM,inet,172.16.16.1/30
ge-1/0/8.13757,down,vpnmonitor,inet,5.120.177.109/30
ge-1/0/8.13761,down,vpnmonitor,inet,5.120.168.29/30
ge-1/0/8.13762,down,cairowatanyMakasa,inet,172.16.202.145/30
ge-1/0/8.13800,down,degla,inet,172.16.139.1/30
ge-1/0/8.13801,down,vpnmonitor,inet,5.119.75.209/30
ge-1/0/8.13980,down,vpnmonitor,inet,5.120.209.141/30
ge-1/0/9.400,down,default,inet,10.41.248.9/29
ge-1/0/9.942,down,TE-MNGT,inet,10.238.51.225/29
ge-1/0/9.943,down,SIP-MSAN,inet,10.9.154.241/29
ge-1/0/9.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/9.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/0/9.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/0.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/1.400,down,default,inet,10.41.11.121/29
ge-1/1/1.942,down,TE-MNGT,inet,10.237.52.41/29
ge-1/1/1.943,down,SIP-MSAN,inet,10.9.155.57/29
ge-1/1/1.1101,down,EuroMed,inet,172.16.1.1/30
ge-1/1/1.1102,down,vpnmonitor,inet,5.125.4.97/30
ge-1/1/1.1157,down,Enmaa-cbe,inet,172.50.244.2/30
ge-1/1/1.1255,down,vpnmonitor,inet,5.125.16.153/30
ge-1/1/1.1256,down,default,inet,172.17.149.105/30
ge-1/1/1.1281,down,khaled,inet,**** IP INTERFACE WITH NO IP ****
ge-1/1/1.1282,down,ArabCo,inet,172.18.111.1/30
ge-1/1/1.1298,down,vpnmonitor,inet,5.125.22.213/30
ge-1/1/1.1299,down,default,inet,172.17.161.173/30
ge-1/1/1.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/1.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/1.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/1.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/1.13101,down,concrete,inet,172.200.2.1/30
ge-1/1/1.13102,down,vpnmonitor,inet,5.120.38.197/30
ge-1/1/1.13103,down,default,inet,172.17.49.97/30
ge-1/1/1.13105,down,alex-bank,inet,10.50.25.1/30
ge-1/1/1.13106,down,vpnmonitor,inet,5.119.20.113/30
ge-1/1/1.13170,down,degla,inet,172.16.146.1/30
ge-1/1/1.13171,down,vpnmonitor,inet,5.120.48.21/30
ge-1/1/1.13174,down,default,inet,172.17.104.169/30
ge-1/1/1.13175,down,vpnmonitor,inet,5.120.220.49/30
ge-1/1/4.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/5.400,down,default,inet,10.40.130.233/29
ge-1/1/5.942,down,TE-MNGT,inet,10.238.51.201/29
ge-1/1/5.943,down,SIP-MSAN,inet,10.9.154.217/29
ge-1/1/5.1101,down,cmart,inet,172.16.201.1/30
ge-1/1/5.1102,down,vpnmonitor,inet,**** IP INTERFACE WITH NO IP ****
ge-1/1/5.1116,down,default,inet,172.17.98.133/30
ge-1/1/5.1118,down,vpnmonitor,inet,5.120.49.201/30
ge-1/1/5.1215,down,default,inet,172.17.152.81/30
ge-1/1/5.1253,down,vpnmonitor,inet,5.125.12.201/30
ge-1/1/5.1254,down,default,inet,172.17.177.77/30
ge-1/1/5.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/5.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/5.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/5.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/5.13101,down,RadioShack,inet,10.16.161.1/30
ge-1/1/5.13273,down,vpnmonitor,inet,5.120.191.153/30
ge-1/1/6.400,down,default,inet,10.41.158.65/29
ge-1/1/6.942,down,TE-MNGT,inet,10.238.51.209/29
ge-1/1/6.943,down,SIP-MSAN,inet,10.9.154.225/29
ge-1/1/6.1101,down,Mercedes,inet,172.17.19.1/30
ge-1/1/6.1102,down,Mercedes,inet,192.168.101.10/30
ge-1/1/6.1103,down,Mercedes,inet,172.17.20.1/30
ge-1/1/6.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/6.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/6.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/6.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/6.13101,down,finance-atm,inet,172.30.143.165/30
ge-1/1/6.13102,down,vpnmonitor,inet,5.119.18.237/30
ge-1/1/7.400,down,default,inet,10.40.129.233/29
ge-1/1/7.942,down,TE-MNGT,inet,10.238.51.217/29
ge-1/1/7.943,down,SIP-MSAN,inet,10.9.154.233/29
ge-1/1/7.1101,down,tamenat,inet,172.30.11.78/30
ge-1/1/7.1102,down,vpnmonitor,inet,5.120.134.117/30
ge-1/1/7.1103,down,tamenat,inet,172.31.11.78/30
ge-1/1/7.1105,down,tamenat,inet,172.31.7.54/30
ge-1/1/7.1106,down,vpnmonitor,inet,5.120.190.17/30
ge-1/1/7.1111,down,NODCAR,inet,172.16.2.1/30
ge-1/1/7.1112,down,vpnmonitor,inet,5.125.62.145/30
ge-1/1/7.1134,down,tamenat,inet,172.30.7.54/30
ge-1/1/7.1135,down,vpnmonitor,inet,5.120.221.225/30
ge-1/1/7.1136,down,BM,inet,172.29.187.93/30
ge-1/1/7.1137,down,vpnmonitor,inet,5.120.191.13/30
ge-1/1/7.1137,down,vpnmonitor,inet,10.10.11.1/30
ge-1/1/7.1145,down,Finance-Ministry,inet,172.234.130.209/30
ge-1/1/7.1146,down,vpnmonitor,inet,**** IP INTERFACE WITH NO IP ****
ge-1/1/7.1155,down,Finance-Ministry,inet,172.234.3.17/30
ge-1/1/7.1156,down,vpnmonitor,inet,5.121.15.65/30
ge-1/1/7.1181,down,Finance-Ministry,inet,172.234.90.49/30
ge-1/1/7.1182,down,Nagy,inet,**** IP INTERFACE WITH NO IP ****
ge-1/1/7.1183,down,Rekaba-Da5lia,inet,100.100.2.1/30
ge-1/1/7.1184,down,Nagy2,inet,172.16.111.1/30
ge-1/1/7.1200,down,finance-atm,inet,172.30.141.41/30
ge-1/1/7.1201,down,default,inet,**** IP INTERFACE WITH NO IP ****
ge-1/1/7.1210,down,BM,inet,172.29.209.77/30
ge-1/1/7.1211,down,vpnmonitor,inet,5.2.40.45/30
ge-1/1/7.1238,down,vpnmonitor,inet,5.121.18.253/30
ge-1/1/7.1239,down,MOOS,inet,10.168.169.1/30
ge-1/1/7.2300,down,ETISALAT-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/7.2550,down,VODA-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/7.2800,down,NOOR-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/7.3050,down,ORANGE-VPLS-BITSTREAM,vpls,**** NON IP INTERFACE ****
ge-1/1/7.13101,down,ens-main-vpn,inet,172.16.180.1/30
ge-1/1/7.13102,down,vpnmonitor,inet,5.119.46.137/30
ge-1/1/7.13103,down,Ministry-Council,inet,172.25.17.1/30
ge-1/1/7.13104,down,vpnmonitor,inet,5.120.214.141/30
ge-1/1/8.400,down,default,inet,10.41.50.129/29
ge-1/1/8.942,down,TE-MNGT,inet,10.237.52.9/29
ge-1/1/8.943,down,SIP-MSAN,inet,10.9.155.25/29
ge-1/1/8.1101,down,BM,inet,172.29.113.101/30
ge-1/1/8.1102,down,vpnmonitor,inet,5.2.40.25/30
ge-1/1/8.1103,down,ourkids,inet,172.17.2.1/30
ge-1/1/8.1104,down,vpnmonitor,inet,5.120.187.97/30
ge-1/1/8.1110,down,egb,inet,172.21.143.2/30
ge-1/1/8.1111,down,vpnmonitor,inet,5.120.239.141/30
